ID;ID Subjektu;Využití budovy;Kraj;Okres;MČ;Katastrální území;Ulice č.p./č.e.;Město;PSČ;GPS;Vymezené byty;Vlastnictví;Typ budovy;Ochrana
130394;481903202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Husovo nám. 175;Beroun - Beroun-Centrum;26601;N 49.9646 E 14.0739;Ne;Osobní;Měšťanský dům;
130395;453270202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Pivovarská 180/5;Beroun - Beroun-Centrum;26601;N 49.9633 E 14.0738;Ne;Osobní;Měšťanský dům;
130396;461502202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Slapská 191/4;Beroun - Beroun-Centrum;26601;N 49.9629 E 14.0732;Ne;Osobní;Měšťanský dům;
130398;828339208;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Palackého 215/4;Beroun - Beroun-Centrum;26601;N 49.9635 E 14.0719;Ne;Osobní;Měšťanský dům;
181276;444937202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Kostelní 8/19;Beroun - Beroun-Centrum;26601;N 49.9642 E 14.0708;Ne;Ostatní;Cihlový dům;
181277;463894202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Zámečnická 11/1;Beroun - Beroun-Centrum;26601;N 49.9647 E 14.0711;Ne;Osobní;Cihlový dům;
181278;450858303;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Náměstí Joachima Barranda 16/3;Beroun - Beroun-Centrum;26601;N 49.9652 E 14.0724;Ne;Osobní;Cihlový dům;
181280;44704541010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Česká 51/13;Beroun - Beroun-Centrum;26601;N 49.9651 E 14.0734;Ne;Osobní;Cihlový dům;
181281;1203696506;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Česká 58/14;Beroun - Beroun-Centrum;26601;N 49.9652 E 14.074;Ne;Ostatní;Cihlový dům;
181283;905081202;bytový dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Havlíčkova 116;Beroun - Beroun-Centrum;26601;N 49.9625 E 14.0723;Ne;Osobní;Cihlový dům;
181284;501351202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Hornohradební 162/4;Beroun - Beroun-Centrum;26601;N 49.9628 E 14.0712;Ne;Osobní;Cihlový dům;
181285;46818360010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Havlíčkova 178/2;Beroun - Beroun-Centrum;26601;N 49.9632 E 14.0747;Ne;Osobní;Cihlový dům;
181287;693730202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Česká 209/6;Beroun - Beroun-Centrum;26601;N 49.9649 E 14.0746;Ne;Osobní;Cihlový dům;
181288;479126202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Biřická 218/3;Beroun - Beroun-Centrum;26601;N 49.9645 E 14.0725;Ne;Osobní;Cihlový dům;
270098;483278202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Centrum;Slapská 213/3;Beroun - Beroun-Centrum;26601;N 49.963 E 14.0735;Ne;Osobní;Cihlový dům;
130399;25495905010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Politických vězňů 22/17;Beroun - Beroun-Město;26601;N 49.9643 E 14.0703;Ne;Osobní;Cihlový dům;
130400;903179202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 26/6;Beroun - Beroun-Město;26601;N 49.9629 E 14.0698;Ne;Osobní;Měšťanský dům;
130401;25339681010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 32/22;Beroun - Beroun-Město;26601;N 49.9619 E 14.0676;Ne;Osobní;Cihlový dům;
130402;441317212;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 33/32;Beroun - Beroun-Město;26601;N 49.9617 E 14.067;Ne;Osobní;Měšťanský dům;
130403;473825202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 34/36;Beroun - Beroun-Město;26601;N 49.9616 E 14.0667;Ne;Osobní;Měšťanský dům;
130404;466711202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 35/35;Beroun - Beroun-Město;26601;N 49.9611 E 14.0664;Ne;Osobní;Cihlový dům;
130405;663809202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Nám. M.Poštové 47/1;Beroun - Beroun-Město;26601;N 49.9629 E 14.0707;Ne;Osobní;Měšťanský dům;
130406;21937493010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 86/38;Beroun - Beroun-Město;26601;N 49.9615 E 14.0666;Ne;Osobní;Cihlový dům;
130407;483604202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;V Plzeňské bráně 112/3;Beroun - Beroun-Město;26601;N 49.9624 E 14.0719;Ne;Osobní;Měšťanský dům;
130409;4185640101;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 126/28;Beroun - Beroun-Město;26601;N 49.9618 E 14.0673;Ne;Osobní;Cihlový dům;
130411;1157071601;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Beroun-Město 138;Beroun - Beroun-Město;26601;N 49.9548 E 14.0687;Ne;Ostatní;Cihlový dům;
130412;500511202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 162;Beroun - Beroun-Město;26601;N 49.9632 E 14.0701;Ne;Osobní;Měšťanský dům;
130413;3427403101;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Politických vězňů 185/10;Beroun - Beroun-Město;26601;N 49.9654 E 14.0716;Ne;Osobní;Měšťanský dům;
130414;527881202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Bratří Nejedlých 306/6;Beroun - Beroun-Město;26601;N 49.9601 E 14.0633;Ne;Osobní;Cihlový dům;
130415;459010202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Arnoltova 339/54;Beroun - Beroun-Město;26601;N 49.9603 E 14.0644;Ne;Osobní;Cihlový dům;
130416;40980591010;bytový dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Arnoltova 342/56;Beroun - Beroun-Město;26601;N 49.9601 E 14.0642;Ne;Osobní;Cihlový dům;
130417;31237253010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Bratří Nejedlých 348;Beroun - Beroun-Město;26601;N 49.9602 E 14.0631;Ne;Osobní;Cihlový dům;
130418;445463202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Arnoltova 382/4;Beroun - Beroun-Město;26601;N 49.9605 E 14.0641;Ne;Ostatní;Cihlový dům;
130419;494798202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Hněvkovského 388/3;Beroun - Beroun-Město;26601;N 49.9605 E 14.0634;Ne;Osobní;Cihlový dům;
130420;888522501;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 441/73;Beroun - Beroun-Město;26601;N 49.9587 E 14.0613;Ne;Ostatní;Cihlový dům;
130421;927537202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Okružní 473/3;Beroun - Beroun-Město;26601;N 49.9657 E 14.0696;Ne;Osobní;Cihlový dům;
130422;927556202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Okružní 474/5;Beroun - Beroun-Město;26601;N 49.9657 E 14.0695;Ne;Osobní;Cihlový dům;
130423;499921202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Okružní 475/7;Beroun - Beroun-Město;26601;N 49.9657 E 14.0694;Ne;Osobní;Cihlový dům;
130424;927956202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Okružní 476/9;Beroun - Beroun-Město;26601;N 49.9657 E 14.0693;Ne;Osobní;Cihlový dům;
130425;3971588101;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 957/50;Beroun - Beroun-Město;26601;N 49.9605 E 14.0647;Ne;Osobní;Cihlový dům;
130426;483060202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Na Parkáně 1491;Beroun - Beroun-Město;26601;N 49.9624 E 14.0757;Ne;Osobní;Panelový dům;
130427;28978668010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Na Parkáně 1492;Beroun - Beroun-Město;26601;N 49.9623 E 14.0758;Ne;Osobní;Panelový dům;
130428;27531412010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Na Parkáně 1493;Beroun - Beroun-Město;26601;N 49.9621 E 14.0759;Ne;Osobní;Panelový dům;
181289;441317212;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;samota Na Vinici 15;Beroun - Beroun-Město;26601;N 49.9638 E 14.0403;Ne;Osobní;Cihlový dům;
181290;955475202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;V Plzeňské bráně 84/4;Beroun - Beroun-Město;26601;N 49.9633 E 14.0707;Ne;Osobní;Cihlový dům;
181291;475029202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 95/44;Beroun - Beroun-Město;26601;N 49.9613 E 14.0661;Ne;Osobní;Cihlový dům;
181292;986756202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;V Plzeňské bráně 168/2;Beroun - Beroun-Město;26601;N 49.9632 E 14.0708;Ne;Osobní;Cihlový dům;
181293;44976680010;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Na Parkáně 366/16;Beroun - Beroun-Město;26601;N 49.9628 E 14.0769;Ne;Ostatní;Cihlový dům;
181294;512429202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Talichova 807/1;Beroun - Beroun-Město;26601;N 49.9667 E 14.0698;Ne;Osobní;Cihlový dům;
181296;482008202;bytový dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Havlíčkova 1735;Beroun - Beroun-Město;26601;N 49.9624 E 14.0704;Ne;Osobní;Cihlový dům;
270099;29316817010;bytový dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Politických vězňů 2;Beroun - Beroun-Město;26601;N 49.9645 E 14.0686;Ne;Osobní;Cihlový dům;
270100;518991202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Plzeňská 175/51;Beroun - Beroun-Město;26601;N 49.9605 E 14.0654;Ne;Osobní;Cihlový dům;
270101;500087202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Tyršova 735;Beroun - Beroun-Město;26601;N 49.9572 E 14.0725;Ne;Osobní;Cihlový dům;
270102;475307202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Město;Na Dražkách 1008;Beroun - Beroun-Město;26601;N 49.9591 E 14.0638;Ne;Osobní;Cihlový dům;
130440;546439202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Zavadilka;Husova 2;Beroun - Beroun-Zavadilka;26601;N 49.9546 E 14.0733;Ne;Osobní;Cihlový dům;
130441;1022361202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Zavadilka;Husova 3;Beroun - Beroun-Zavadilka;26601;N 49.9545 E 14.0731;Ne;Osobní;Cihlový dům;
130442;473826202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Zavadilka;Husova 4;Beroun - Beroun-Zavadilka;26601;N 49.9544 E 14.073;Ne;Osobní;Cihlový dům;
270103;1047570202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Zavadilka;Cajthamlova 168;Beroun - Beroun-Zavadilka;26601;N 49.9478 E 14.0706;Ne;Osobní;Cihlový dům;
282580;772223408;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Zavadilka;Jeronýmova 109;Beroun - Beroun-Zavadilka;26601;N 49.9539 E 14.0707;Ne;Osobní;Cihlový dům;
130329;28540341010;bytový dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Brožíkova 882;Beroun - Beroun-Závodí;26601;N 49.9672 E 14.0823;Ne;Osobní;Cihlový dům;
130430;460251202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Václavské nám. 79/3;Beroun - Beroun-Závodí;26601;N 49.9661 E 14.0798;Ne;Osobní;Cihlový dům;
130431;578789202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Pražská 86/20;Beroun - Beroun-Závodí;26601;N 49.9688 E 14.0797;Ne;Osobní;Měšťanský dům;
130432;455407202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Pražská 87/24;Beroun - Beroun-Závodí;26601;N 49.9693 E 14.0808;Ne;Osobní;Cihlový dům;
130433;473360202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Vrchlického 147/1;Beroun - Beroun-Závodí;26601;N 49.9679 E 14.0809;Ne;Osobní;Cihlový dům;
130434;1493215208;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Lidická 156/7;Beroun - Beroun-Závodí;26601;N 49.969 E 14.0777;Ne;Osobní;Cihlový dům;
130435;455532202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Brožíkova 180/4;Beroun - Beroun-Závodí;26601;N 49.9684 E 14.0807;Ne;Osobní;Cihlový dům;
130437;460251202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Václavské nám. 219/1;Beroun - Beroun-Závodí;26601;N 49.9662 E 14.0799;Ne;Osobní;Měšťanský dům;
130438;480415202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Pražská 228/7;Beroun - Beroun-Závodí;26601;N 49.9689 E 14.0792;Ne;Osobní;Cihlový dům;
130439;248213409;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Lidická 302/91;Beroun - Beroun-Závodí;26601;N 49.9805 E 14.0742;Ne;Ostatní;Cihlový dům;
181297;985384202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;U Ovčína 22/2;Beroun - Beroun-Závodí;26601;N 49.9609 E 14.0903;Ne;Osobní;Cihlový dům;
181298;475493202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Vrchlického 136/22;Beroun - Beroun-Závodí;26601;N 49.9664 E 14.0797;Ne;Osobní;Cihlový dům;
181299;468520202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Lidická 148/4;Beroun - Beroun-Závodí;26601;N 49.9688 E 14.0783;Ne;Osobní;Cihlový dům;
270104;799519408;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Na Ostrově 8/3;Beroun - Beroun-Závodí;26601;N 49.9656 E 14.075;Ne;Ostatní;Cihlový dům;
270105;519355202;bytový dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Pražská 67/15;Beroun - Beroun-Závodí;26601;N 49.9698 E 14.0811;Ne;Osobní;Cihlový dům;
270106;853340202;objekt k bydlení;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Pražská 208/9;Beroun - Beroun-Závodí;26601;N 49.9691 E 14.0788;Ne;Osobní;Cihlový dům;
282581;461128202;rodinný dům;Středočeský;Beroun;Beroun;Beroun - Beroun-Závodí;Karlova 365/9;Beroun - Beroun-Závodí;26601;N 49.9644 E 14.0856;Ne;Osobní;Cihlový dům;
270107;510270304;objekt k bydlení;Středočeský;Beroun;Beroun;Jarov u Berouna - Beroun-Jarov;Beroun-Jarov 17;Beroun - Beroun-Jarov;26601;N 49.9471 E 14.064;Ne;Osobní;Cihlový dům;
135784;1298848204;objekt k bydlení;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Podkostelní 266/16;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1879 E 14.6614;Ne;Osobní;Cihlový dům;
135825;3169475101;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Kaštanová 995/1;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1847 E 14.6552;Ne;Osobní;Cihlový dům;
135826;528348206;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Jiskrova 409/44;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1857 E 14.6711;Ne;Osobní;Cihlový dům;
135827;1490499209;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 62/19;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1855 E 14.6604;Ne;Osobní;Cihlový dům;
135846;1466139209;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Kaštanová 1480;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1857 E 14.6551;Ne;Osobní;Panelový dům;
180557;1487573209;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Ivana Olbrachta 392/34;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1869 E 14.6643;Ne;Ostatní;Cihlový dům;
270522;1621852209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Michalovická 16/2;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1866 E 14.659;Ne;Osobní;Cihlový dům;
270523;1541837209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Petra Jilemnického 17/2;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1865 E 14.6591;Ne;Osobní;Cihlový dům;
270524;1119079206;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 18/9;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1864 E 14.6593;Ne;Osobní;Cihlový dům;
270525;565057206;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 21/12;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1862 E 14.6599;Ne;Osobní;Cihlový dům;
270526;1544118209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 22/13;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1861 E 14.6601;Ne;Osobní;Cihlový dům;
270528;541153206;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 33/14;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1861 E 14.6606;Ne;Osobní;Cihlový dům;
270529;1494198209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 35/16;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.186 E 14.6612;Ne;Osobní;Cihlový dům;
270530;2006884209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 60/17;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1857 E 14.6608;Ne;Osobní;Cihlový dům;
270531;41244824010;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 61/18;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1856 E 14.6605;Ne;Osobní;Cihlový dům;
270532;47539568010;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 63/20;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1854 E 14.6603;Ne;Osobní;Cihlový dům;
270533;1495666209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 64/21;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1854 E 14.6602;Ne;Osobní;Cihlový dům;
270534;4474109101;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Pražská 66/1;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1852 E 14.6598;Ne;Osobní;Cihlový dům;
270535;29844831010;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 95/1;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1855 E 14.6595;Ne;Osobní;Cihlový dům;
270536;29309428010;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 96/2;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1856 E 14.6593;Ne;Osobní;Cihlový dům;
270537;4903949101;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 98/4;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1858 E 14.6587;Ne;Osobní;Cihlový dům;
270538;1537869209;rodinný dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Masarykovo náměstí 99/5;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1859 E 14.6585;Ne;Osobní;Cihlový dům;
279848;42915831010;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;F. X. Procházky 709/4;Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem;25001;N 50.1863 E 14.6607;Ne;Osobní;Cihlový dům;
136285;2178689209;objekt k bydlení;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Popovice u Brandýsa nad Labem - Popovice;Popovice 4;Brandýs nad Labem-Stará Boleslav - Popovice;25001;N 50.1771 E 14.6261;Ne;Osobní;Cihlový dům;
135487;851605208;bytový dům;Středočeský;Praha-východ;Brandýs nad Labem-Stará Boleslav;Stará Boleslav;Josefa Truhláře 1429;Brandýs nad Labem-Stará Boleslav - Stará Boleslav;25001;N 50.1973 E 14.6775;Ne;Osobní;Cihlový dům;
